seller_id,avg_rating,review_count,average_sentiment_score
02dcd3e8e25bee036e32512bcf175493,3.3157894736842106,19,0.15789473684210525
02ecc2a19303f05e59ce133fd923fff7,4.541666666666667,24,0.75
02f5837340d7eb4f653d676c7256523a,4.833333333333333,30,0.9333333333333333
02f623a8eb246f3c5f7c2f96462654e6,4.568181818181818,44,0.8636363636363636
0307f7565ff85b299b6e5ef162b1b1a9,3.142857142857143,7,0.0
0336182e1b3e92f029d5354832045fdf,2.0,2,-1.0
034b9387752bfa309f350a70cd45ffa3,4.5,8,1.0
038b75b729c8a9a04b0d07cba7eabe86,3.5,2,0.5
039b29ff3b3473435d0cd59040575de9,4.444444444444445,9,0.7777777777777778
039e6ad9dae79614493083e241147386,4.0,5,0.6
03a2a6dcbe45d639c4dc2a0d24769c40,4.111111111111111,9,0.6666666666666666
03bd479e1d9484cdb14104d3023f7321,4.333333333333333,3,0.6666666666666666
0417b067eeab773d2f7061a726dc477f,3.923076923076923,13,0.5384615384615384
042573af89b6d931f672efaf789d8358,3.6666666666666665,3,0.3333333333333333
04308b1ee57b6625f47df1d56f00eedf,3.882978723404255,94,0.5106382978723404
0432ead42b6c8a0bdf68154add917fdf,4.477777777777778,90,0.8
044668ccd5316b12a7cf0d54a156e3e9,5.0,4,1.0
04843805947f0fc584fc1969b6e50fe7,5.0,2,1.0
048c2757535328e0d7dac690ad3c0aae,4.117647058823529,51,0.6078431372549019
04aa0a1c5ce6b222003403a3e11c3cc0,3.5294117647058822,17,0.4117647058823529
04aba03279157f6d4e0fe8ccaf21963c,4.3125,16,0.75
04e38a233f726ef161074ab1c9b0399a,3.7857142857142856,28,0.5357142857142857
04ee0ec01589969663ba5967c0e0bdc0,5.0,1,1.0
04fdea0c111866e6cf812f1570d6b5bd,3.2,10,0.1
0509040ea3fe50071181bbc359eb7738,4.510204081632653,98,0.8673469387755102
052577151711aec5c744fe12e66db3e1,2.25,4,-0.5
054694fa03fe82cec4b7551487331d74,3.3636363636363638,22,0.22727272727272727
056b4ada5bbc2c50cc7842547dda6b51,4.075757575757576,66,0.6515151515151515
0570350b23eda5444f8d1d9544932058,5.0,11,1.0
05730013efda596306417c3b09302475,5.0,4,1.0
058cb5aeb36d7c0fcae20fc85d5e0a59,3.3846153846153846,13,0.38461538461538464
058fd0aa2bfdb2274e05e1ae971dabb6,4.384615384615385,65,0.7384615384615385
05a48cc8859962767935ab9087417fbb,5.0,1,1.0
05a940b4ecae36cadfd8e93bd9c43257,3.9,10,0.6
05aebce0b5c8f0d41b29b686f2d05fd3,5.0,2,1.0
05ca864204d09595ae591b93ea9cf93d,5.0,1,1.0
05d2173d43ea568aa0540eba70d2ca76,3.909090909090909,66,0.5454545454545454
05e107217c7266362fd44b75b2cd4cc4,4.125,8,0.75
05f51e13da97139648b8125c31e5f51b,4.095238095238095,63,0.6507936507936508
05feb94f19d094d4b0f9281f0b1d4c99,4.5,6,1.0
05ff92fedb5be47920fea08e501238b9,4.174603174603175,63,0.6349206349206349
062c325cd6a2b87845fab56b4ec2eeae,5.0,2,1.0
062ce95fa2ad4dfaedfc79260130565f,3.966666666666667,60,0.5833333333333334
06532f10282704ef4c69168b914b77be,4.222222222222222,9,0.7777777777777778
06579cb253ecd5a3a12a9e6eb6bf8f47,3.763888888888889,72,0.4583333333333333
066a6914e1ebf3ea95a216c73a986b91,3.9324324324324325,74,0.581081081081081
0691148aee60ca47977c187804f935ae,4.0,54,0.5740740740740741
0692610d8abe24f287e9fae90ea0bbee,4.0,4,0.75
06a2c3af7b3aee5d69171b0e14f0ee87,3.960591133004926,406,0.5689655172413793
06bb3a2fe5e7b7a845b13e8fb91bd944,4.611111111111111,18,0.9444444444444444
06df0c10d34e459d9672bc77388742eb,4.366666666666666,30,0.8
06e5eefc71ec47ae763c5c6f8db7064f,3.873684210526316,95,0.5578947368421052
07017df32dc5f2f1d2801e579548d620,4.166666666666667,6,0.6666666666666666
070d165398b553f3b4b851c216b8a358,3.4358974358974357,39,0.2564102564102564
0725b8c0f3f906e58f70cbe76b7c748c,3.575,40,0.25
0743a0239d764b9a0f959a57d07e36ab,4.75,4,1.0
0747d5bb69f0586cc869d8af4c50f93e,3.466666666666667,15,0.26666666666666666
0761743cbffb25d7148189e9f1a5f03a,4.285714285714286,7,1.0
077c5fae4bea9500e3737b16f71b9d3a,4.666666666666667,6,0.8333333333333334
0791d9fc1e30678ecf03d3e55fa108d3,2.727272727272727,11,-0.09090909090909091
079d295dcbf06ee8bb1b65ba964eb2b6,4.8,10,1.0
07a9bc7f61396b658ddf3ac534efe44c,3.5,2,0.5
07bf9669d84d1f11be443a9dd938f698,3.25,24,0.16666666666666666
07d75e33f2750d97d467fb57e4dfdd8a,2.5,2,0.0
07de60b03d150fb3ea09eab5da5e4c8b,4.333333333333333,9,0.7777777777777778
080102cd0a76b09e0dcf55fcacc60e05,4.492307692307692,130,0.8153846153846154
080199a181c46c657dc5aa235411be3b,4.614457831325301,83,0.9397590361445783
08061dc0fc165ed41288cc7acde738ee,4.5,4,0.75
08084d990eb3f53af056ccbc1730c8a7,4.166666666666667,12,0.6666666666666666
081acf3de680d554796c9cf041be7bc2,4.125,8,0.625
082e0bf4cb865a6533b1e8e498cc0255,3.3043478260869565,23,0.17391304347826086
085f6f7e049c996695fb2074fe38d45e,4.5,6,1.0
08633c14ef2db992c11f840f04fad4cd,4.237113402061856,97,0.7216494845360825
0873d9f8f36123f8d910f4760e788cfb,3.1666666666666665,6,0.16666666666666666
0885aaf116795758dfeb5f1032487bcd,4.2,30,0.6666666666666666
0887a9f087bcd5d9f6642b52f897fc6c,4.416666666666667,12,0.8333333333333334
08ad4ac1388e4420ca531c3edfc46198,2.7142857142857144,7,-0.2857142857142857
08cdbae123ff67ca4e36d9d641ce0119,2.4285714285714284,7,-0.42857142857142855
08d0949a9a17c027262db1f3c450c26c,3.5384615384615383,13,0.23076923076923078
08d1c9478fb0d7d7fcac9c0da4e82fc7,5.0,1,1.0
08d2d642cf72b622b14dde1d2f5eb2f5,4.315789473684211,19,0.6842105263157895
08f5819815f3d06545011850bd70f0a8,4.666666666666667,3,1.0
091065b789659bc3cd9af9cb3a6253ff,3.5,2,0.0
0936e1837d0c79253456bbb2ffaaef10,5.0,2,1.0
093805f8f2aeb63881444571e1f48f30,3.814814814814815,27,0.48148148148148145
094ced053e257ae8cae57205592d6712,4.052631578947368,19,0.5789473684210527
0951a6e282947e09cd47969f4ed0b47f,4.857142857142857,7,1.0
09883d9ab71c8fe8a9bfc7fc3075b07e,3.0,4,0.0
099095b050cfe8eb1ddff5317587e96e,2.95,20,-0.05
09bad886111255c5b5030314fc7f1a4a,5.0,5,1.0
09f952a5f58d2285b0372551ae8f9b01,3.875,56,0.5178571428571429
0a198e95d32b1be2da9424c962a6ebfa,5.0,1,1.0
0a82f5fb06a4fe4ac2cf7cb412ec71b8,5.0,2,1.0
0a85ebe4e328db81ac9109781205e2f7,4.583333333333333,12,0.9166666666666666
0aa124728afc1131dff5655f4c6f487b,1.0,2,-1.0
0aa2205ca24f113f4658a5c536667426,2.8181818181818183,11,-0.09090909090909091
0ac4201fda2c68ebc0e47cb9423cf3c9,4.333333333333333,15,0.6666666666666666
0ad80de75c811326389cfb1daba7d45e,4.833333333333333,6,1.0
0adac9fbd9a2b63cccaac4f8756c1ca8,3.867132867132867,143,0.5174825174825175
0ade5cc4a305ed7093a23f68ca47519c,5.0,2,1.0
0aea4c6ae1505b3228ddf3dd7822ee5b,3.875,8,0.5
0af2ab31141893d26aca5a404a537dab,5.0,1,1.0
0af977692321d895349eded183341d28,4.5,2,1.0
0afccdb8a34ee5c79f7c06faf2b4d56e,3.92,25,0.6
0b09101900100c0e9d312861fad5a1b9,4.0,1,1.0
0b0ddbc7b9d9584f442c7ac92b0ff6c9,4.666666666666667,3,1.0
0b18d63d0cd1d723567903fd34a07df2,4.785714285714286,14,1.0
0b1ca3ef18a63d7eb0c8897fa0849c08,5.0,1,1.0
0b35c634521043bf4b47e21547b99ab5,3.4615384615384617,78,0.24358974358974358
0b36063d5818f81ccb94b54adfaebbf5,5.0,15,1.0
0b3f27369a4d8df98f7eb91077e438ac,3.0,2,0.0
0b46f784306be7200ca1700aa55d819f,5.0,1,1.0
0b64bcdb0784abc139af04077d49a20e,4.75,4,1.0
0b90b6df587eb83608a64ea8b390cf07,3.986111111111111,216,0.5416666666666666
0bae85eb84b9fb3bd773911e89288d54,4.205479452054795,146,0.6986301369863014
0bb27263628258b8111a0262769fa9db,5.0,1,1.0
0bb738e4d789e63e2267697c42d35a2d,4.580645161290323,31,0.967741935483871
0be8ff43f22e456b4e0371b2245e4d01,3.8944444444444444,180,0.5166666666666667
0bebbb2cea103a4a020c95d43fd7d754,4.888888888888889,9,1.0
0bf0150d5b9d60d9cd2906003332f085,3.6774193548387095,62,0.3870967741935484
0bfd0b434243adc5c2e1aa6baf19c6aa,3.6,5,0.6
0c7533c71df861ec58ad7ff999ed0e8d,4.04054054054054,74,0.6081081081081081
0c7f30ae9b147eca07affbef92832a6a,5.0,4,1.0
0c8380b62e38e8a1e6adbeba7eb9688c,4.005235602094241,191,0.5863874345549738
0cab2da43793a6f3c5ed8514c5f54627,5.0,3,1.0
0cbcee27c791afa0cdcb08587a2013a8,3.8536585365853657,41,0.4634146341463415
0d33a55da925bbf1ff02af5f6059fc7f,4.52,25,0.8
0d4c8269e7f0401201794deef160edd6,4.0,4,0.5
0d83f8e03188682112cc0d93523705cc,2.3333333333333335,6,-0.3333333333333333
0d85bbda9889ce1f7e63778d24f346eb,3.8793103448275863,58,0.5517241379310345
0daf5180aa44356f60f8effa533b55a2,5.0,2,1.0
0db783cfcd3b73998abc6e10e59a102f,4.211678832116788,137,0.6861313868613139
0dd184061fb0eaa7ca37932c68ab91c5,3.937823834196891,193,0.5854922279792746
0ddefe3c7a032b91f4e25b9c3a08fca1,4.5,10,0.9
0df3984f9dfb3d49ac6366acbd3bbb85,4.303370786516854,89,0.7752808988764045
0dfbed20065e425d2eaefb101f9816c0,2.6666666666666665,3,-0.3333333333333333
0e44d110fa6a54e121cb2c095a77762f,4.333333333333333,6,0.6666666666666666
0e72c1a751b496722a6cb1f10653b62a,4.666666666666667,3,1.0
0e982cff76cc0579f632cea8a0e38c9d,3.25,12,-0.08333333333333333
0ea22c1cfbdc755f86b9b54b39c16043,4.292592592592593,270,0.7148148148148148
0eaa7e33d73809f1f925f7d07c506cbd,4.6,15,0.8
0ebd97a106433a45a4aebe57c1799778,4.5,32,0.84375
0ec28cec4046a4a199b6de9b4c891d97,5.0,4,1.0
0ed6ce5d87fd9c69eaacaeb778d67235,4.325581395348837,43,0.7441860465116279
0ee4fb99ac55ffbbc98795aa01b7f8fa,5.0,1,1.0
0ef83d7d83ed97cd2a0049ac8be5f88a,4.196428571428571,56,0.625
0f0c984a4a955310903b6b6008660bad,3.75,4,0.5
0f519b0d2e5eb2227c93dd25038bfc01,5.0,1,1.0
0f7eea709efdf942b5f95c7516dbacd7,4.0,3,0.6666666666666666
0f80a40c312b2472dca482cf50f5186f,3.0,1,0.0
0f94588695d71662beec8d883ffacf09,5.0,1,1.0
0fe2d9733ed841eb064503920015a8c0,4.666666666666667,3,1.0
0ff83046c3fa22efee8ecf291888b191,4.818181818181818,11,1.0
0ffa40d54288e4f3499b8780dd0f144f,4.4,35,0.7142857142857143
10076e5788b8ee532724bcd460baf762,4.615384615384615,26,0.8846153846153846
10089e9f2fd0c668a8fd4e52e1698888,4.333333333333333,3,1.0
101921376b577a4540dc30e9009133ca,2.0,1,-1.0
101a3a003516bc11253298b2fad3cb65,4.833333333333333,6,1.0
1025f0e2d44d7041d6cf58b6550e0bfa,3.8343728343728345,1443,0.49480249480249483
10264f60a8f0a4d2f30810f5c661c673,5.0,4,1.0
1099a00e0ee3a50935e6c2447ca090c5,3.6666666666666665,3,0.3333333333333333
10cdd491d1dbea8fb4ead97b19c334ce,5.0,3,1.0
10ff823eda2b032e2c93d17a7d294736,3.888888888888889,9,0.4444444444444444
112453736dbe3889cfb74e1aaa0ba0c1,4.071428571428571,14,0.5
1127b7f2594683f2510f1c2c834a486b,4.097744360902255,133,0.5939849624060151
11305281b50fff20ae8bb473f8e11876,4.297297297297297,37,0.7567567567567568
113e3a788b935f48aad63e1c41dac1bd,4.416666666666667,48,0.8125
116ccb1a1604bc88e4d234a8c23f33de,4.597222222222222,72,0.8472222222222222
11742f81550ac064cc9a40f67151d9ad,5.0,2,1.0
117cfc326c6d50da67ca858ff5c0c852,4.6,5,1.0
11938fcc75f6902fea1d0a6f72b54a57,3.0,2,0.0
119c7f1a00ef43fad0e57604e76a747c,4.5,2,1.0
119d1aef1b4144adba89163f6cd9f5d4,4.75,4,1.0
11bfa66332777660bd0640ee84d47006,3.7766990291262137,103,0.42718446601941745
11d4c477d09821164bca4f70a2eae031,5.0,4,1.0
11eac105f3f90a9b87b19c89d91e24f3,3.6,5,0.4
11fb6f6d341adbe19e81733701704635,5.0,3,1.0
120476eb7a04c149d14772edaf5d9bf2,3.8333333333333335,6,0.5
1284de4ae8aa26997e748c851557cf0e,2.6666666666666665,3,-0.3333333333333333
128639473a139ac0f3e5f5ade55873a5,4.1571428571428575,560,0.6714285714285714
128f9bfbe4c7d5185033914b1de3d39a,4.75,16,1.0
12a8eb0f8d1cd3270695bf2a99f55966,3.5,2,0.0
12b9676b00f60f3b700e83af21824c0e,4.514705882352941,136,0.8455882352941176
12c2ed9cded6138cf0c75f525f565fc7,4.25,4,0.75
13074f016982ff2bd6c58ced8682f000,3.933333333333333,15,0.6666666666666666
131fcb0a0c9a47bba4474aacff0f14b7,4.0,4,0.75
1336efc61c316ddf92c899eb817f7cae,3.9411764705882355,85,0.5529411764705883
134285d1f41da5c13a756ee8142c8a4e,2.75,4,0.0
134a288e7de827ec5ec62e3ec9c3a295,4.777777777777778,9,1.0
134b867a0f7f8bbe6abf10f91874891e,4.0,1,1.0
13511db12ac61e2f89c53b72a944a60b,3.5,6,0.3333333333333333
1352e06ae67b410cdae0b2a22361167b,1.0,2,-1.0
1354d51653f645349064725ed204e85e,3.7142857142857144,21,0.38095238095238093
138dbe45fc62f1e244378131a6801526,3.9827586206896552,58,0.5172413793103449
139157dd4daa45c25b0807ffff348363,4.0,1,1.0
13c2ed7698b3ca92dad49e849219da59,4.444444444444445,9,0.7777777777777778
13d058e4eeac2ce8217660b2f8a05812,4.217391304347826,23,0.6956521739130435
13d95f0f6f73943d4ceffad0fc2cd32c,3.0,1,0.0
13dd308f81fea30cc670c656b2b46cc3,5.0,3,1.0
13e85aac53340018b40c2af68001b7e0,5.0,1,1.0
13f57c12a00ed4610db646b913a7f5c6,4.769230769230769,13,1.0
13fa2a6c6b9d0f43cb588d7c82117a12,4.090909090909091,11,0.6363636363636364
141440cad9341e553f8401c574a2aa38,4.166666666666667,12,0.6666666666666666
1430239a858e7682bbc43b20758af153,3.9565217391304346,23,0.4782608695652174
1444c08e64d55fb3c25f0f09c07ffcf2,1.0,1,-1.0
1464afc72f696af775557a821c2e253f,4.166666666666667,30,0.6333333333333333
14a08204d03bb6b6bde8029f801ae0eb,3.8157894736842106,38,0.5263157894736842
14d7985702e72162bbf13b6beb74ab2b,4.342105263157895,38,0.7368421052631579
14ee35374a7876217954b5fa08e50463,4.0,1,1.0
14f2b3587172b9db894c9bad8dab520b,2.5,2,0.0
152ee17e4c8aaf53dac99f3462e4999b,4.333333333333333,6,0.8333333333333334
154bdf805377afea75a3bd158e9eab10,1.0,1,-1.0
1554a68530182680ad5c8b042c3ab563,4.224264705882353,272,0.6948529411764706
157c3e4b42f81ac4a44e8b1ca2fe9876,3.967741935483871,31,0.5161290322580645
1588ac4010787100dddef64568f0ae35,3.0,3,0.0
15aac934c58d886785ac1b17953ea898,4.25,24,0.75
15ac3c501e2599e4917316fde5c5669a,1.0,1,-1.0
15aec03fe4cf30dfa574cf550f5ff5ff,1.0,1,-1.0
15b3b1b81484422eb41df68ac87f1f50,1.0,2,-1.0
15ead3a5037a918ddb520dfe39a3d2b9,4.375,8,0.75
15fa791d5e017f66402dc28c44480657,4.25,8,0.75
160851d3ece7aa1a510f8d1a4bb8a8af,5.0,2,1.0
16090f2ca825584b5a147ab24aa30c86,4.041463414634146,410,0.6170731707317073
160e4f13fd3a64b1b86807be88b5ffb0,4.25,4,0.5
164a5a8794e6d42e14f55e447b12a3bc,5.0,1,1.0
165b1235e9e9942cb5fae67103576fb0,4.3125,16,0.8125
165fc07beebdcb6190fba8a06db2a449,3.6875,64,0.4375
1660ad786c27fd935378b6192a90b417,4.615384615384615,13,0.8461538461538461
167fd940acebc789debd6eb418c46e38,3.0,5,0.0
1690cada046eb7e92c12f98b1f8a8167,4.545454545454546,11,0.8181818181818182
16bdc8cefd0e32a6f0824d296c5ad14a,5.0,1,1.0
1703bc09972dab9782e7a9194943b69f,5.0,1,1.0
1710c3aaa9c6b44ec3883ee0fe300e21,5.0,2,1.0
17306570e772e7718c92a562d33f5f1d,3.56,25,0.28
173d56ffbd4c56cb80fc3615487d712b,5.0,2,1.0
1746c1ae87ac63d530c7c943d0ac42e2,5.0,1,1.0
1771297ac436903d1dd6b0e9279aa505,4.583333333333333,36,0.8888888888888888
1782ce2db72c3dda627d5e7c898104e1,4.333333333333333,9,0.8888888888888888
17908cf9b444ee34047cadd5c0f4a516,4.545454545454546,11,0.9090909090909091
17998cf586426bf0f2c3726cb0a4b211,4.0,2,0.5
179d859f51292aac5c10806a356f7af9,4.315789473684211,19,0.7894736842105263
17a053fcb14bd219540cbde0df490be0,4.159722222222222,144,0.6736111111111112
17adeba047385fb0c67d8e90b4296d21,1.0,3,-1.0
17ca9b9e9b9ef8fdb529001b49ebb50f,4.015384615384615,130,0.5692307692307692
17e34d8224d27a541263c4c64b11a56b,4.126865671641791,268,0.6604477611940298
17eea220a40cc0d2c0c5346379682398,3.75,4,0.5
17f51e7198701186712e53a39c564617,4.344262295081967,61,0.7377049180327869
180c3376aff0e43dd5788709df48a843,4.7,10,0.8
1835b56ce799e6a4dc4eddc053f04066,3.5660714285714286,560,0.35535714285714287
1838dd9b8977065acf51d95e0053ea7a,4.2388059701492535,67,0.6567164179104478
184725737946a1a938bbbd1a9e978103,4.666666666666667,3,1.0
184a67a8f9f63234d3a92340bbdb727f,3.5833333333333335,12,0.16666666666666666
186cdd1b2df32caa72cfb410bba768d3,5.0,6,1.0
189ca3538ce9f920cacf0f982cbe223b,3.8,5,0.2
18a349e75d307f4b4cc646a691ed4216,3.385135135135135,148,0.25
18e694e0e48ed6f7aa3f24aade5fd697,4.676470588235294,34,0.9705882352941176
1900267e848ceeba8fa32d80c1a5f5a8,3.8214285714285716,532,0.4718045112781955
191d55f7edb8524d525ed01b20fe32e8,2.3333333333333335,3,-0.3333333333333333
1927cdb9fa74f5270097f6250e8e8f34,5.0,1,1.0
19484c79cef6c062cb177aa4ef2fcc3c,1.0,1,-1.0
1961c3e1272bfeceb05d0b78b5bbfdaf,3.75,4,0.5
1967a9e2ad6f51802b093147d861df58,1.0,2,-1.0
1976a05ecf2996d6ffb7b5430e635fe7,4.0,9,0.5555555555555556
1987cd4be10fe09ee50454f9c354d1c6,4.25,16,0.6875
198c7ea11960a9844b544d9bcdca860c,3.88,25,0.48
1992f8fb6b19fcccd97ca819811e7267,1.0,1,-1.0
1996942dc085d7773ba77a529b163cd0,3.9,10,0.6
19a7c9f66ffa6452ff4b4c0cca71da27,5.0,1,1.0
19d62d484cba71963c93f0f00ab42013,4.0,1,1.0
19e0f40a907ec568c34bfac15de4f4a1,5.0,4,1.0
1a3df491d1c4f1589fc2b934ada68bf2,4.161111111111111,180,0.6611111111111111
1a932caad4f9d804097d7f8e615baed1,3.566666666666667,30,0.3
1acde099eb406aa220b1169b188b42da,4.3,10,0.7
1b0b0f4f95e962d6f32fe90c759d0479,5.0,2,1.0
1b1ae47a313a825a7ccceb8e2e30fa9d,3.6363636363636362,11,0.2727272727272727
1b45169b635ef59425637e9a33eb5fb3,4.625,8,0.75
1b4b28463457a256e9a784ebe2a8f630,1.0,1,-1.0
1b4c3a6f53068f0b6944d2d005c9fc89,4.11864406779661,118,0.635593220338983
1b61fb1f0f2185d89e9a126c498e9cc7,5.0,1,1.0
1b65c144b17e607c0f37f10bb7dfec8d,2.0,5,-0.4
1b7e5006cb25dd23ce8686691013b121,4.363636363636363,11,0.7272727272727273
1b8356dabde1d35e17cef975c3f82730,4.188679245283019,53,0.6981132075471698
1b8b75e227c9a9c100d0c210fb6176ce,3.0714285714285716,14,0.07142857142857142
1b938a7ec6ac5061a66a3766e0e75f90,4.242424242424242,33,0.7575757575757576
1bb2bdb95f4841f1bba2c0d2cd83d3c9,4.5813953488372094,86,0.872093023255814
1bb3812d5f0747a3ab7348f199001a10,4.888888888888889,9,1.0
1bc2e21de46adfea6b98cc96b00f3b40,3.6,5,0.6
1c129092bf23f28a5930387c980c0dfc,4.163636363636364,220,0.6409090909090909
1c40343cc5d18c2d8248ac2f3366de34,4.545454545454546,22,0.8181818181818182
1c56ffe0e9dea2657fc6e95b53f40b13,4.333333333333333,3,0.6666666666666666
1c5e4e49b9079480255b49d50aac1aa9,4.333333333333333,12,0.8333333333333334
1c68394e931a64f90ea236c5ea590300,3.943820224719101,178,0.6067415730337079
1c742ac33582852aaf3bcfbf5893abcf,5.0,1,1.0
1c83418358f249c9d6affa52d579db0e,5.0,1,1.0
1ca4bdb0cd7fc48e949bac066188ed26,4.5,4,0.75
1ca7077d890b907f89be8c954a02686a,2.8867924528301887,53,0.0
1caf283236cd69af44cbc09a0a1e7d32,4.54054054054054,37,0.8378378378378378
1cbcd2ee0afb3fc09963b87eb65e7e4f,5.0,3,1.0
1cbd32d00d01bb8087a5eb088612fd9c,4.25,12,0.75
1cbd50a8c52e6cf8e315c5709fab386f,3.7777777777777777,9,0.4444444444444444
1cbdc7cf130a41fd13a3c2a7d2fcfda7,5.0,2,1.0
1cd9e0cc1839d55516843def5600816d,5.0,5,1.0
1ce3ae5a399804d1a87e706f8a813c3e,3.727272727272727,44,0.38636363636363635
1d0646a72178a6fb37ee8082140e06ec,5.0,2,1.0
1d0997ff06b524ce9289ffd75114ecd3,3.6666666666666665,3,0.3333333333333333
1d139e3a3b14025640d8df1b230aace0,3.5,2,0.5
1d1bbb8ac1581824986f582583fff01d,3.5,4,0.5
1d2732ef8321502ee8488e8bed1ab8cd,3.2,5,0.4
1d29dfba02015238dfbe2449a5eaa361,4.5,12,0.8333333333333334
1d4587203296c8f4ad134dc286fa6db0,4.3023255813953485,43,0.7674418604651163
1d503743d2526f03f0c2c89540ee008c,4.235294117647059,17,0.7058823529411765
1d8dbc4f32378d715c717c1c1fc57bae,3.877551020408163,98,0.47959183673469385
1d953075c2f0dd990bacf27b83b330f1,5.0,1,1.0
1da366cade6d8276e7d8beea7af5d4bf,3.877551020408163,49,0.5306122448979592
1da3aeb70d7989d1e6d9b0e887f97c23,4.054545454545455,330,0.6
1dc2de47ee26a0a5b12dc14fd6dc0dea,4.518518518518518,27,0.8518518518518519
1dcfa3835714681d4ba4a93bc1e0fd41,3.8666666666666667,15,0.5333333333333333
1dd33b8119b3cb1056ed5dc88cd0aaf4,3.75,8,0.625
1de62b6f2fd96227629786db492433db,5.0,2,1.0
1dfe5347016252a7884b694d4f10f5c4,3.1153846153846154,26,0.11538461538461539
1e26c56af8d48424e1df0140a2401f83,5.0,2,1.0
1e47d8b6546eb3a77b1acddcc9406242,1.0,1,-1.0
1e47defeeadeca0e9a18fa5a9311e735,5.0,3,1.0
1e483cc5c76fef08d3ca05f9a8af7d01,4.090909090909091,11,0.8181818181818182
1e8b33f18b4f7598d87f5cbee2282cc2,4.25,140,0.6785714285714286
1e8c6a4c538f286aee9573239740a4b4,3.8,5,0.4
1e9d5a33694bddb76316fd1f54734d20,4.5,2,1.0
1eade46fba20122dc4aefb379f8c636b,4.306666666666667,75,0.7466666666666667
1f1bb1f0859883505541bdd6606193e5,4.285714285714286,28,0.7142857142857143
1f2eebc0e970fd3c463e4f5d9652687a,5.0,1,1.0
1f50f920176fa81dab994f9023523100,3.9757731958762887,1940,0.5572164948453608
1f7dfad2cb384ea4d2d7e1ffbd78c407,1.0,1,-1.0
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,5.0,3,1.0
1f867308a0ce13133a4e639ff4de0c02,4.538461538461538,13,0.8461538461538461
1f9ab4708f3056ede07124aad39a2554,4.075949367088608,79,0.6708860759493671
1fa2d3def6adfa70e58c276bb64fe5bb,1.0,1,-1.0
1fbe10c70e30765ed1de86d9f7e98409,1.5,6,-0.6666666666666666
1fdc574883ef3b33ad41562d93f3a74a,4.444444444444445,18,0.8888888888888888
1fddcb7b326905d3ad5efe82187db347,1.0,1,-1.0
1fe5540d7c1c37a595fefbacd5570d9e,4.28,25,0.76
1fe61aa5494bd3ae92a2c13e067c810f,4.0,2,1.0
2009a095de2a2a41626f6c6d7722678d,3.9166666666666665,12,0.5
2039c5e51785b5dde7cf93ccb3b7be2c,5.0,1,1.0
204b4e07bddef3c9b317f70189135b22,5.0,1,1.0
2059c39f76271d4ca3f15b5ffaccc8b8,4.454545454545454,11,0.9090909090909091
20611af7866c6068fd5ae1f9dbe15c92,4.5,2,1.0
2063dd1b9f568df1c16741ea7d3e6adb,5.0,3,1.0
2075d8cd4dd63ff12df0749a5866bb06,5.0,3,1.0
