review_id,order_id,review_score,review_comment_title,review_comment_message,price,extracted_price
90febfe6ab599694729eaba46be1d3ad,a1ea75ae7c9c7bb3f5b51a9ee910de31,5,,"já é a segunda vez que compro nesta loja,super eficiente entrega rápida e antes do prazo contratado, produto bem embalado , Nota 10
Muito Obrigado",42.99,10.0
4564316d686dc211b70511906d579588,c6984432d9f4eefb72712f14a8103b6e,4,,"o produto chegou antes do prazo, e gostei bastante!! agora meu rapazinho de 3 aninhos vai aproveitar ao maximo!!",159.0,3.0
30aadf8886ca1e6aea4a06c0609a62c8,ec0fa4ef7da067eb3a57abd8fc504352,4,,Loja Nota 10,59.9,10.0
30aadf8886ca1e6aea4a06c0609a62c8,ec0fa4ef7da067eb3a57abd8fc504352,4,,Loja Nota 10,59.9,10.0
31b60e2f8f2acfe8f213ca252f1066c1,7dc5018fbc594b1ce9a945e6bcfc83c3,5,,nota 10,29.0,10.0
b0ac2d014efe743e181a5e8dc9cfb8ad,483ad8e78dc16136316aded1f0602031,3,,"O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega.",94.56,2.0
b0ac2d014efe743e181a5e8dc9cfb8ad,483ad8e78dc16136316aded1f0602031,3,,"O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega.",89.5,2.0
b297a6deb0afe6ada1c2b0fe0365de83,8b12069891e5fff6b77a312c835e3904,5,,Produto de ótima qualidade!! Chegou antes do tempo esperado. Amei <3,30.5,3.0
608e890852fc78c3854d83a0cfab8557,2d1f07a3af3df1ddc97efd57a74be3a9,3,,"Até agora não recebi nada, a colcha estava prevista para anteontem(18/12) e até agora nada",95.03,18.0
32cba2bc8e4b8a57f2063c108e2d6693,1abad641fc19ed94a5eefb34fecbfc0d,3,,Comprei 02 só enviaram 01,25.0,2.0
32cba2bc8e4b8a57f2063c108e2d6693,1abad641fc19ed94a5eefb34fecbfc0d,3,,Comprei 02 só enviaram 01,25.0,2.0
5bed105c6756af72c550e78d4e9bcba7,63c10abe3e4a1cfbeda3cdde88766893,1,,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",154.99,3.0
5bed105c6756af72c550e78d4e9bcba7,63c10abe3e4a1cfbeda3cdde88766893,1,,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",154.99,3.0
5bed105c6756af72c550e78d4e9bcba7,63c10abe3e4a1cfbeda3cdde88766893,1,,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",154.99,3.0
45d1572f5bfca2707ae6748265f8169a,bdf7cbcf2a174866c15ade0d9a55bf7d,1,,Só recebemos 1 cartucho já abrimos reclamação no site e ainda não obtive resposta. ,95.0,1.0
45d1572f5bfca2707ae6748265f8169a,bdf7cbcf2a174866c15ade0d9a55bf7d,1,,Só recebemos 1 cartucho já abrimos reclamação no site e ainda não obtive resposta. ,95.0,1.0
a099d25e117c98a5d7ae5b70119b7f32,e9e76f41dadb7c83d5f8dcbd2ca7473a,2,,Dentro do prazo porém poderiam agilizar como no meu outro produto que foi entregue em 2 dias.,7.99,2.0
a099d25e117c98a5d7ae5b70119b7f32,e9e76f41dadb7c83d5f8dcbd2ca7473a,2,,Dentro do prazo porém poderiam agilizar como no meu outro produto que foi entregue em 2 dias.,7.99,2.0
7c38b0697f3d800e6314b76b382a9f7e,ab6e1678559b60b6e6a7db4837d6664d,5,Pedaleira plataforma,O produto superou minha expectativa. O prazo de entrega foi antecipado em 7 dias. Já instalei e ficou show. ,383.5,7.0
02303acbf32fcc6401f552eaef2bf19f,3daeecbd44a76530c8e9d0ac1ea4f581,5,,"Previsão de entrega até 18/10, recebi em 05/10, excelente.",19.0,18.0
156e9ca1f645798e0ddf64dfa79566cf,7e8af96fabba7a99d5206b8db4b7b098,3,,"Recebi apenas 1 caixa com 100 unidades, e pedi 2 caixas. ",59.99,100.0
156e9ca1f645798e0ddf64dfa79566cf,7e8af96fabba7a99d5206b8db4b7b098,3,,"Recebi apenas 1 caixa com 100 unidades, e pedi 2 caixas. ",59.99,100.0
c6651e175e432ceceec4c2e34c8f403b,bb057bfbaef57c23461268a4788c0a27,4,,"Recebi, a bolsa é diferente mas gostei estava previsto pra 31 de janeiro estava achando muito tempo porque é pra escola e estou aguardando o vale compra da primeira compra da bolsa que não deu certo ",64.5,31.0
d6b0a9e1cc2bd827de2f63af37710456,41a48f4dc75f01b16dfa7e32cb456ebc,1,Comprei 2 produtos ,Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa ! ,29.99,2.0
d6b0a9e1cc2bd827de2f63af37710456,41a48f4dc75f01b16dfa7e32cb456ebc,1,Comprei 2 produtos ,Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa ! ,55.27,2.0
544f2ad73dffeeba91c790703bc465a0,881e07dca72b3b124ea46a389c69bb31,4,,"Demora um pouco pra esquentar, mesmo na potência máxima 5. Mas atende bem. Nos rimeiros dias de uso tem um cheiro meio que borracha queimada, mas passa... recomendo pela praticidade e custo/benefício.",156.99,5.0
536c631d5f15eab8260d69b603779f99,62fd709303ada1fdabb94af48092000b,1,,O produto foi encaminhado para cidade de destino no dia 31/03 e até o momento não recebi.,159.9,31.0
b62b86ff6108447c826efcf1b157168d,04c28d1572e04b2b3e5b80ca7559e750,1,ENTRAGOU NO PRIMEIRO DIA,"ABRI PROTOCOLO PARA DEVOLUÇÃO, PRODUTO DE BAIXA QUALIDADE DEU PROBLEMA NO PRIMEIRO DIA DE USO.

lannister VIROU UM MERCADO LIVRE....6 PEDIDOS 6 PROBLEMAS ",79.0,6.0
9d70d8edefbc3b1d1b57ec5f3774d95a,5a528ee290cb0fa6e22acf467ea33c09,1,,"O meu pedido de numero 03-492551892, veio em partes. ficou faltando um Sapatênis Manchester Polo Match. Que cada dia mostra que esta em um lugar e eu entro no site, aparece que já foi entregue! ",49.0,3.0
0aad108b136bfe5d026d5aee9fb08323,d1ec61b50c7780944fab32ad8b873c85,5,Muito bom o produto,"Obrigada pela qualidade do produto, e pela entrega tbm que era previsto para 10/08 e chegou dia 22/07. Adorei. Parabéns.",34.9,22.0
b5be606d37fe1a0bd2bbcb7e550574a2,cfa438aab28ed50c386312e0e475dd82,2,,"Recebi a encomenda de forma normal e dentro do prazo, contudo, recebi de primeira uma data de entrega estimada e que posterior, a data foi aumentando. Não gostei dessa atitude. Demorou 2 semanas.",299.9,2.0
71561c10e74d084a1547d1a5087c5f25,5eca24d683e367960eb71efa3fbad661,3,,"Não recebi o produto completo, comprei quantidade 02 e recebi somente 01. e consta na nota da entrega tem quantidade 02 e com volume 01.
Quero receber a outra sem custo nenhum. Pois o erro não foi me",39.99,2.0
71561c10e74d084a1547d1a5087c5f25,5eca24d683e367960eb71efa3fbad661,3,,"Não recebi o produto completo, comprei quantidade 02 e recebi somente 01. e consta na nota da entrega tem quantidade 02 e com volume 01.
Quero receber a outra sem custo nenhum. Pois o erro não foi me",39.99,2.0
91f5235dd3b20f3792084e178e858666,da708bf3b3d18eabce89e0b1d84588d6,1,,"preciso urgente desta mercadoria, o prazo maximo era até o dia 3 e até agora não chegou",115.0,3.0
92159e73f1a0b812d48de13eaa2d10ed,a92dbdbc5549075a9831481180d02575,4,,"Recebi 1 prancha. Mas falta a outra porque são 2. Falta o pedido 02-645381563
",36.9,2.0
9fbaad8f7ba7652d9b453408a67df110,74b9959056734d2fa68d5570ea482664,5,,Produto entregue no prazo nota 10,92.5,10.0
8b712cf2f200e83a1082ecd7bfc6e4f2,5b305608c98ca66ced71cde019aba8e9,1,descrição do produto erra,"a descrição do produto estava errada e não consegui usar o produto ,pedi o cancelamento fazem 15 dias e ainda não obtive resposta",249.9,15.0
49673f9eaf3b9b23234dc2c7301f5b95,e86dc64373eaaf9fc1d9d58bfce38f2f,1,Produto com avaria,"Comprei 2 unidades do produto, veio avariado visto que a embalagem é muito fraca, sendo que veio com dois buracos no fundo da panela, devido a pressão que dog colocado em cima dele.",40.99,2.0
49673f9eaf3b9b23234dc2c7301f5b95,e86dc64373eaaf9fc1d9d58bfce38f2f,1,Produto com avaria,"Comprei 2 unidades do produto, veio avariado visto que a embalagem é muito fraca, sendo que veio com dois buracos no fundo da panela, devido a pressão que dog colocado em cima dele.",40.99,2.0
17819b14322895e2f51ddc4a3ab5c647,6c6d1b045ed162d4a8fcee338027f79d,1,,COMPREI UM JOGO DE PANELAS COM 8 PANELAS E UMA PANELA DE PRESSÃO VERMELHO E PANELAS DO TIPO OVAL. RECEBI UM JOGO COM 6 PANELAS E JOGO DE ESPÁTULAS PRETOS. COISA QUE NÃO PEDI. VEIO APENAS UMA FRIDEIRA.,349.9,8.0
0139a3c30b3f7adc938fcfbf7ef77254,ea9698a810cde28c3c7a480eb46780ba,1,,Quero saber dos demais produtos eram 3 itens ,44.99,3.0
0cf5c3271576152c2be4fed54e1e16ca,22266e2f8d8084cd2b5d8488164d043a,4,,Comprei 2(dois) produtos iguais e tive que pagar 2(dois) fretes. A Empresa poderia ter colocado em uma única embalagem e cobrar apenas um frete. Produto entregue em perfeitas condições. Ótimo produto.,10.49,2.0
0cf5c3271576152c2be4fed54e1e16ca,22266e2f8d8084cd2b5d8488164d043a,4,,Comprei 2(dois) produtos iguais e tive que pagar 2(dois) fretes. A Empresa poderia ter colocado em uma única embalagem e cobrar apenas um frete. Produto entregue em perfeitas condições. Ótimo produto.,10.49,2.0
d73b330b3ea514de72f3aec5e62e6b3a,218078d00b6b6ad56df0e38236ed62a7,2,,Depende para que eu possa avaliar se resolverem meu problema pos a compra era 4 os correios só entregarão um pacote contendo 2 peneus,559.0,4.0
179527c47972453d440d9f65626945e4,20c60f23d0f1231ad895fde039554666,2,,"Comprei 2 relógios, mas só foi entregue 1",198.99,2.0
179527c47972453d440d9f65626945e4,20c60f23d0f1231ad895fde039554666,2,,"Comprei 2 relógios, mas só foi entregue 1",189.99,2.0
9b52da774798f2756b5f90da0150e546,c45bac21efb8f0856af311a0f8d67695,1,,"ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS",81.99,26.0
9b52da774798f2756b5f90da0150e546,c45bac21efb8f0856af311a0f8d67695,1,,"ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS",81.99,26.0
9b52da774798f2756b5f90da0150e546,c45bac21efb8f0856af311a0f8d67695,1,,"ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS",81.99,26.0
9b52da774798f2756b5f90da0150e546,c45bac21efb8f0856af311a0f8d67695,1,,"ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS",83.49,26.0
9b52da774798f2756b5f90da0150e546,c45bac21efb8f0856af311a0f8d67695,1,,"ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS",81.99,26.0
14b284c4f93a5a7daf7b163b6720d4d8,ddce97ee9ee3a874f3dda279ee4dcbf0,4,,Gostei muito do produto nao tem ardencia nos olhos e nem cheiro alisou 90% fos meus cabelos mais acho que da segunda vez ficara super liso.,149.9,90.0
0cfbae37fe8a71519696f3589a4050bb,800e1eb8758f73d800f1a4c6fbad186b,1,,"Recebi apenas 1 detector de metal e a compra foram de 2 unidades. Como podemos resolver isso?
Aguardo orientações.
",87.0,2.0
0cfbae37fe8a71519696f3589a4050bb,800e1eb8758f73d800f1a4c6fbad186b,1,,"Recebi apenas 1 detector de metal e a compra foram de 2 unidades. Como podemos resolver isso?
Aguardo orientações.
",87.0,2.0
445039377c9ce49bbfa8e4822c99ead7,94647755aed55676ec36da516c9d439f,1,,Eu recebi desta loja apenas dois pendentes. Paguei o boleto antecipado e um produto não veio: Trata-se de um Pendente Em Alumínio Meia Bola Medio Escovado no valor de R$ 90 . Quero $ de volta. ,39.0,90.0
445039377c9ce49bbfa8e4822c99ead7,94647755aed55676ec36da516c9d439f,1,,Eu recebi desta loja apenas dois pendentes. Paguei o boleto antecipado e um produto não veio: Trata-se de um Pendente Em Alumínio Meia Bola Medio Escovado no valor de R$ 90 . Quero $ de volta. ,90.0,90.0
445039377c9ce49bbfa8e4822c99ead7,94647755aed55676ec36da516c9d439f,1,,Eu recebi desta loja apenas dois pendentes. Paguei o boleto antecipado e um produto não veio: Trata-se de um Pendente Em Alumínio Meia Bola Medio Escovado no valor de R$ 90 . Quero $ de volta. ,39.0,90.0
e9b1efcc9dd695b59c0dc9c52906c58f,e57e73a70eae13788da4c7fd3b96ed0b,1,Não recebi os dois produt,Recebi apenas 1 perfume (perfume H2O). O perfume Ototemo NÃO recebi ainda. Estou preocupada pois no pedido consta que recebi dois perfumes!!!,117.4,1.0
e9b1efcc9dd695b59c0dc9c52906c58f,e57e73a70eae13788da4c7fd3b96ed0b,1,Não recebi os dois produt,Recebi apenas 1 perfume (perfume H2O). O perfume Ototemo NÃO recebi ainda. Estou preocupada pois no pedido consta que recebi dois perfumes!!!,117.8,1.0
9ca7a6782e054c92e56da06bb84d9a52,404e2c2a9c8b32e2c57597440e356f2f,1,,ainda nao recebi e a ultima informacao sobre p produto e do dia 08/12/2017.,169.9,12.0
88c8c6494802ac4bc6f7d1f281bbc2e1,ec69be9fc7fbfea191b1252ccfad7732,3,,"Minha mercadoria era para levar mais ou menos 20 dias para chegar, demorou quase dois meses!!!!!",58.9,20.0
f47eee9d6c0133adfcf75824e3edc5ea,69df6146503dba833ea2ae56237acd97,1,,"O PRODUTO É BOM, MAS QUASE 2 MESES PARA RECEBER !!!!",144.41,2.0
b703764760e6e5d534a8940a12fca101,2b49d60af10ea7e2443376987ec8a184,1,,"Só veio uma capa comprei 3 aí paguei. Mais de 100 reais por uma capa
",14.9,3.0
39fb85d984b80c101181028ff238cf98,4594c689a1c9d5fb2574a0e03875e67a,4,,nao veio o produto que pedi veio um quite de marmitas 10 peças eu comprei um jogo de panelas,33.6,10.0
9836cfc0e6dd9785e4bb0fcdcd2af7a2,248f06491b94081a333b97639693e59f,1,,"Comprei duas bonecas baby kiss Sid nil dia 07/12/17 e eles entregaram somente 1 boneca ,não veio junto nota fiscal,caixa amassada e também não consigo contato com a lannister o telefone só da ocupado",70.97,17.0
9836cfc0e6dd9785e4bb0fcdcd2af7a2,248f06491b94081a333b97639693e59f,1,,"Comprei duas bonecas baby kiss Sid nil dia 07/12/17 e eles entregaram somente 1 boneca ,não veio junto nota fiscal,caixa amassada e também não consigo contato com a lannister o telefone só da ocupado",70.97,17.0
5dd67a60f5b385f2cd698f6288dccc9d,5410087995e1ebb53c26ce8e52ff29e0,5,Muito bom ,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,15.9,2.0
5dd67a60f5b385f2cd698f6288dccc9d,5410087995e1ebb53c26ce8e52ff29e0,5,Muito bom ,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,15.9,2.0
5dd67a60f5b385f2cd698f6288dccc9d,5410087995e1ebb53c26ce8e52ff29e0,5,Muito bom ,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,39.9,2.0
5dd67a60f5b385f2cd698f6288dccc9d,5410087995e1ebb53c26ce8e52ff29e0,5,Muito bom ,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,32.9,2.0
845349ae426fbff64f291e629119644a,12bbbb7513f1fe839bf451ba8d06c859,3,,"Parabéns entrega antes da data prevista, um produto bom e barato som do produto muito bom corrir com ele não me incomodo não ficou caindo ou folgando no meu ouvido olha que corrir 8 km recomendo.",45.99,8.0
d41662fda6431d8f545cf554c286ffb4,ccf15697e8a9c460dd3bab4f04270c9b,2,,"Pensei que o defletor era uma grande placa, porém são 3 pequenas peças, que se encaixam uma na outra. sinceramente não gostei pois no mercado há opção de peça única, mais bonita e com melhor design. ",219.99,3.0
848d5324b9cb5aa4cc0f6f357863c9eb,d888f4591d9dd27281a58331a6a9db93,5,super recomendo.,"Otimo deu tudo certinho 
nota 10.",86.0,10.0
ecd30ad71b1a6be967f483f490915fb1,a5a854651cfe0d8da9f1669266fd4063,1,Você paga 2 e recebe 1,"ROUBO! Na nota fiscal são 2 unidades mas no embrulho vem apenas UMA.
Querem cobrar sem entregar?",40.99,2.0
ecd30ad71b1a6be967f483f490915fb1,a5a854651cfe0d8da9f1669266fd4063,1,Você paga 2 e recebe 1,"ROUBO! Na nota fiscal são 2 unidades mas no embrulho vem apenas UMA.
Querem cobrar sem entregar?",40.99,2.0
75d565cfae95eb295ccd5c7f60d3a045,fde8ba9ac93d634f0221d048bae1dcf3,1,,"Pedido: 02-662119905
Alça Dupla X-double Couro Legitimo Cameras Dslr Double Strap
INFORMO QUE O PRODUTO NÃO FOI ENTREGUE, PORÉM NO SITE ESTÁ SENDO INFORMADO QUE FOI.
PEÇO ESCLARECIMENTOS.",249.99,2.0
d28e1eb3775ed44c9bd007dd301c7bae,a014ab9c0e9c112b791293dc9ec38320,3,Capa veio na cor errada,"Comprei a capa de cor preta, porém recebi em 23/07/2018 na cor branca, gostaria de trocar, visto que o produto veio na cor errada.",59.99,23.0
9a51d1c482e096296f0fffc70686bd16,a65fde0b04e8ca23f84e79c9935e3b93,2,,"Não recebi o produto na data prevista, enviei várias mensagens p informações, ja q no rastreamento estava parado há 3 semanas, simplesmente não gostei e não recomendo entrega da targaryen",6.3,3.0
4b5c451231161a48e45233299be44c7e,e1872a0261b0767b2c8a63400bfe505a,2,,Eu comprei 2 unidades do papel de parede. Mas só Chegou 1 rolo. Como resolver essa situação m,49.0,2.0
4b5c451231161a48e45233299be44c7e,e1872a0261b0767b2c8a63400bfe505a,2,,Eu comprei 2 unidades do papel de parede. Mas só Chegou 1 rolo. Como resolver essa situação m,49.0,2.0
e4470a3ebe27cc4c84cbc5c330032aef,91bf2a67e8d316444406c19cf587914a,1,,"No site da lannister a data de entrega seria 04/01, mas no código de rastreio o produto foi postado no correio no dia 04/01, ou seja, o produto ainda está em trânsito no dia de hoje 06/01. ",129.0,6.0
d713665425af0b92768a22b383c0e4e8,125380a45478fae5bd5466553f2ed928,3,Recomendo ,"Chegou bem rápido e parece ser bom, só vou descobrir com o uso, a capa para o sofá de 3 lugares veio um pouco menor a largura veio 1,46, mas a de 2 lugares veio no tamanho certo.",52.9,46.0
97d0358bace93fceda0272f6ca11bff8,40d02570e7ba8cffbc6770b392dbbbdc,5,,Minha nota é 10,199.99,10.0
2209eb522219d00d143e40171390717a,6c8b765ca02b8c8f1bdc3e8491d8c079,1,,"O pedido não foi feito no dia 03/7, como consta neste formulário.
Até que o produto seja entregue, não tenho como recomendar a loja.
Há que aguardar.",129.97,7.0
047e5de635c9597e36880b047a43284d,e8fba7de8823194ccf9c1f2d52123bee,4,,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom",64.0,5.0
c12920cdfe6908d5339800e458611a89,6c355e2913545fa6f72c40cbca57729e,4,Frete desproporcional,"Ao comprar 11 lixeiras, tive que pagar o frete individualmente, como se tivesse comprado apenas 1 lixeira. O stark poderia ter montado 1 caixa maior com as 11 lixeiras dentro que seria mais barato",26.18,11.0
